cursor_1,cursor_2,cursor_3,cursor_4,cursor_5,cursor_6,cursor_7,cursor_8,cursor_9,cursor_10,cursor_11,cursor_12,cursor_13,cursor_14,cursor_15,cursor_16,cursor_17,cursor_18,cursor_19,cursor_20,cursor_21,cursor_22,cursor_23,cursor_24,cursor_25,cursor_26,cursor_27,cursor_28,cursor_29,cursor_30,cursor_31,cursor_32,cursor_33,cursor_34,cursor_35,colour_1,colour_2,colour_3,colour_4,colour_5,colour_6,colour_7,colour_8,colour_9,colour_10,colour_11,colour_12,colour_13,colour_14,colour_15,colour_16,colour_17,colour_18,colour_19,colour_20,colour_21,colour_22,colour_23,colour_24,colour_25,colour_26,colour_27,colour_28,colour_29,colour_30,colour_31,colour_32,colour_33,colour_34,colour_35,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35
0,0.0206607247468408,0.133379362289731,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0.041059921332329,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.0821198426646582,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0308603230395849,0.133379362289731,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0.0308603230395849,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.0821198426646582,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744,0.00225180975137744
0,0.041059921332329,0.133379362289731,NaN,-0.00496903506569591,0.0154301615197925,-0.0101995982927442,0.0308603230395849,0.0256297598125366,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.0821198426646582,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802,0.00897575363399802
0,0.0462904845593773,0.133379362289731,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0.0101995982927442,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0.00523056322704829,0.0358293581052808,0.0564900828521215,0.0768892794376099,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644,0.0200778792755644
0,0.0512595196250732,0.133379362289731,NaN,-0.0101995982927442,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0.00523056322704829,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0.00523056322704829,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.0768892794376099,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581,0.0354032698620581
0,0.0564900828521215,0.13860992551678,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0.00523056322704829,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.0768892794376099,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292,0.0547385196667292
0,0.0564900828521215,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.0101995982927442,0.0308603230395849,0.00523056322704829,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981,0.0778151399880981
0,0.0564900828521215,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.0101995982927442,0.0308603230395849,0,0,0,0.00523056322704829,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874,0.104313836987874
0,0.0564900828521215,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726,0.133869588023726
0,0.0564900828521215,0.143578960582476,NaN,-0.0101995982927442,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0.00523056322704829,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031,0.166077429495031
