cursor_1,cursor_2,cursor_3,cursor_4,cursor_5,cursor_6,cursor_7,cursor_8,cursor_9,cursor_10,cursor_11,cursor_12,cursor_13,cursor_14,cursor_15,cursor_16,cursor_17,cursor_18,cursor_19,cursor_20,cursor_21,cursor_22,cursor_23,cursor_24,cursor_25,cursor_26,cursor_27,cursor_28,cursor_29,cursor_30,cursor_31,cursor_32,cursor_33,cursor_34,cursor_35,colour_1,colour_2,colour_3,colour_4,colour_5,colour_6,colour_7,colour_8,colour_9,colour_10,colour_11,colour_12,colour_13,colour_14,colour_15,colour_16,colour_17,colour_18,colour_19,colour_20,colour_21,colour_22,colour_23,colour_24,colour_25,colour_26,colour_27,colour_28,colour_29,colour_30,colour_31,colour_32,colour_33,colour_34,colour_35,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35
0,0,0.0975500041844506,NaN,0.0154301615197925,0,0.0101995982927442,0.0462904845593773,0.0308603230395849,0.00523056322704829,0.0206607247468408,0.0206607247468408,0.071920244371914,0.0873504058917065,0.0308603230395849,0.0923194409574023,0.041059921332329,0.0564900828521215,0.0256297598125366,0.041059921332329,0.0564900828521215,0.0462904845593773,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.0512595196250732,0.0256297598125366,0.0206607247468408,0.0206607247468408,0.0256297598125366,0.041059921332329,0.071920244371914,0.0564900828521215,0.0666896811448657,0.0873504058917065,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448,0.187079964253448
0,0,0.0975500041844506,NaN,0.0154301615197925,0,0.0101995982927442,0.0462904845593773,0.0308603230395849,0.00523056322704829,0.0206607247468408,0.0206607247468408,0.071920244371914,0.0873504058917065,0.0308603230395849,0.0923194409574023,0.041059921332329,0.0564900828521215,0.0256297598125366,0.041059921332329,0.0564900828521215,0.0462904845593773,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.0512595196250732,0.0256297598125366,0.0206607247468408,0.0206607247468408,0.0256297598125366,0.041059921332329,0.071920244371914,0.0564900828521215,0.0666896811448657,0.0873504058917065,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584,0.221131766467584
0,0,0.0975500041844506,NaN,0.0154301615197925,0,0.0101995982927442,0.0462904845593773,0.0308603230395849,0.00523056322704829,0.0206607247468408,0.0206607247468408,0.071920244371914,0.0821198426646582,0.0308603230395849,0.0923194409574023,0.041059921332329,0.0564900828521215,0.0256297598125366,0.041059921332329,0.0564900828521215,0.0462904845593773,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.0512595196250732,0.0256297598125366,0.0206607247468408,0.0206607247468408,0.0256297598125366,0.041059921332329,0.071920244371914,0.0564900828521215,0.0666896811448657,0.0873504058917065,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297,0.256525624718297
0,0,0.0975500041844506,NaN,0.0154301615197925,0,0.0101995982927442,0.0462904845593773,0.0308603230395849,0.00523056322704829,0.0206607247468408,0.0206607247468408,0.071920244371914,0.0821198426646582,0.0308603230395849,0.0923194409574023,0.041059921332329,0.0564900828521215,0.0256297598125366,0.041059921332329,0.0564900828521215,0.0564900828521215,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.0666896811448657,0.0256297598125366,0.0206607247468408,0.0206607247468408,0.0256297598125366,0.041059921332329,0.0821198426646582,0.0564900828521215,0.071920244371914,0.0873504058917065,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417,0.292841091618417
0,0,0.128148799062683,NaN,0.0154301615197925,0.00523056322704829,0.0101995982927442,0.0462904845593773,0.0308603230395849,0.00523056322704829,0.0206607247468408,0.0206607247468408,0.071920244371914,0.0873504058917065,0.0308603230395849,0.0975500041844506,0.041059921332329,0.0821198426646582,0.0821198426646582,0.041059921332329,0.0564900828521215,0.117949200769939,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.17443928362206,0.0256297598125366,0.0206607247468408,0.0206607247468408,0.0256297598125366,0.041059921332329,0.143578960582476,0.0564900828521215,0.123179763996987,0.0873504058917065,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328,0.329659274900328
0,0,0.184638881914805,NaN,0.0256297598125366,0,0.0101995982927442,0.0462904845593773,0.0308603230395849,0.00523056322704829,0.102519039250146,0.0206607247468408,0.0975500041844506,0.123179763996987,0.0308603230395849,0.179408318687756,0.041059921332329,0.184638881914805,0.184638881914805,0.041059921332329,0.102519039250146,0.210268641727341,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.246097999832622,0.0308603230395849,0.0256297598125366,0.0975500041844506,0.0256297598125366,0.041059921332329,0.200069043434597,0.0564900828521215,0.200069043434597,0.0873504058917065,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879,0.366569927497879
0,0.0308603230395849,0.210268641727341,NaN,0.0564900828521215,0,0.0154301615197925,0.071920244371914,0.0308603230395849,0.00523056322704829,0.220468240020085,0.0206607247468408,0.164239685329316,0.200069043434597,0.0358293581052808,0.220468240020085,0.041059921332329,0.235898401539878,0.246097999832622,0.041059921332329,0.184638881914805,0.276958322872207,0.0308603230395849,0.0206607247468408,0.0101995982927442,0.348617039082768,0.0975500041844506,0.0975500041844506,0.184638881914805,0.0256297598125366,0.0564900828521215,0.25132856305967,0.0564900828521215,0.271727759645159,0.0923194409574023,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113,0.403178253647113
0,0.0617206460791698,0.25132856305967,NaN,0.0975500041844506,0,0.041059921332329,0.123179763996987,0.0975500041844506,0.00523056322704829,0.287157921164951,0.0206607247468408,0.210268641727341,0.271727759645159,0.112980165704243,0.271727759645159,0.041059921332329,0.292388484391999,0.297357519457695,0.0821198426646582,0.246097999832622,0.348617039082768,0.0308603230395849,0.0206607247468408,0.0821198426646582,0.425767846681731,0.210268641727341,0.184638881914805,0.220468240020085,0.0308603230395849,0.133379362289731,0.307818645911792,0.0975500041844506,0.364047200602561,0.184638881914805,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339,0.439111296137339
0,0.0923194409574023,0.287157921164951,NaN,0.169208720395012,0,0.0975500041844506,0.184638881914805,0.184638881914805,0.0101995982927442,0.374246798895305,0.0666896811448657,0.266758724579463,0.379477362122353,0.200069043434597,0.32821784249728,0.041059921332329,0.353847602309817,0.359078165536865,0.184638881914805,0.292388484391999,0.420537283454682,0.0308603230395849,0.0923194409574023,0.184638881914805,0.512856724412085,0.287157921164951,0.200069043434597,0.266758724579463,0.071920244371914,0.210268641727341,0.374246798895305,0.184638881914805,0.466566239852707,0.23066783831283,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492,0.474023779261492
0,0.123179763996987,0.32821784249728,NaN,0.189869445141853,0,0.189869445141853,0.246097999832622,0.220468240020085,0.00523056322704829,0.456366641559963,0.133379362289731,0.312787680977488,0.471796803079756,0.266758724579463,0.369277763829609,0.071920244371914,0.40510712193489,0.420537283454682,0.220468240020085,0.348617039082768,0.4819964013725,0.0308603230395849,0.184638881914805,0.23066783831283,0.548686082517366,0.399876558707842,0.241128964766926,0.307818645911792,0.13860992551678,0.276958322872207,0.425767846681731,0.246097999832622,0.589746003849695,0.282188886099255,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408,0.507603294051408
